k,head,program,strategy,increase,kl_div,spike
88,"(16, 13)",sentence_beginning_salience,smart,5.06914915283885,0.06429929286241531,False
89,"(5, 22)",sentence_beginning_salience,smart,5.504074453461344,0.06321462467312813,False
90,"(4, 9)",sentence_beginning_salience,smart,5.661049396164415,0.06798324286937714,False
91,"(12, 5)",sentence_beginning_salience,smart,5.60260563052245,0.07212826386094093,False
92,"(15, 17)",sentence_beginning_salience,smart,5.468512598890471,0.07215956449508668,False
93,"(15, 15)",sentence_beginning_salience,smart,5.7856864332640585,0.07115064933896065,False
94,"(18, 19)",sentence_beginning_salience,smart,5.873445680597657,0.07225471436977386,False
95,"(11, 1)",sentence_beginning_salience,smart,6.107894052190831,0.07649086266756058,False
96,"(4, 23)",sentence_beginning_salience,smart,5.892703259349325,0.07706537544727325,False
97,"(19, 13)",sentence_beginning_salience,smart,6.247821998754434,0.08059164434671402,False
98,"(6, 3)",sentence_beginning_salience,smart,6.303604206098362,0.08028682172298432,False
99,"(7, 25)",sentence_beginning_salience,smart,6.660574808331996,0.08207791969180107,False
100,"(6, 17)",sentence_beginning_salience,smart,6.775132055626528,0.08116751909255981,False
101,"(16, 30)",sentence_beginning_salience,smart,7.097846699221099,0.08354435861110687,False
102,"(4, 27)",sentence_beginning_salience,smart,7.220834026012279,0.08262142688035964,False
103,"(18, 6)",sentence_beginning_salience,smart,7.382008601846005,0.08195736408233642,False
104,"(7, 14)",sentence_beginning_salience,smart,7.9168491007941855,0.0934919461607933,False
105,"(17, 21)",sentence_beginning_salience,smart,8.353326885029144,0.09612277448177338,False
106,"(5, 25)",sentence_beginning_salience,smart,9.098252133123015,0.0952935665845871,False
107,"(6, 0)",sentence_beginning_salience,smart,9.502681033870454,0.09954358339309692,False
108,"(8, 13)",sentence_beginning_salience,smart,9.093196876798245,0.10065638422966003,False
109,"(4, 29)",sentence_beginning_salience,smart,9.489101685331827,0.10214233994483948,False
110,"(4, 5)",sentence_beginning_salience,smart,10.046554600586058,0.10082258880138398,False
111,"(5, 29)",sentence_beginning_salience,smart,10.327530228510014,0.1072963148355484,False
112,"(4, 20)",sentence_beginning_salience,smart,10.150702032203833,0.11114715188741683,False
113,"(6, 13)",sentence_beginning_salience,smart,10.573160503837354,0.115428526699543,False
114,"(8, 26)",sentence_beginning_salience,smart,10.496840313593173,0.108421091735363,False
115,"(18, 2)",sentence_beginning_salience,smart,10.317335219929987,0.1086342990398407,False
116,"(5, 17)",sentence_beginning_salience,smart,10.56982568867181,0.11842795014381409,False
117,"(5, 8)",sentence_beginning_salience,smart,10.282228607359803,0.11886546164751052,False
118,"(8, 8)",sentence_beginning_salience,smart,10.120897371961869,0.12361020594835281,False
119,"(16, 25)",sentence_beginning_salience,smart,9.900788008055015,0.12072938084602355,False
120,"(4, 30)",sentence_beginning_salience,smart,9.71849289575282,0.12034909278154374,False
121,"(5, 28)",sentence_beginning_salience,smart,9.911101597778133,0.12700171321630477,False
122,"(19, 16)",sentence_beginning_salience,smart,9.84461701840817,0.12997914105653763,False
123,"(4, 11)",sentence_beginning_salience,smart,9.70317950607203,0.12465601414442062,False
124,"(8, 28)",sentence_beginning_salience,smart,9.630568099353145,0.12941837310791016,False
125,"(7, 17)",sentence_beginning_salience,smart,9.561670584517017,0.12712960094213485,False
126,"(19, 23)",sentence_beginning_salience,smart,9.614571547738205,0.13055871278047562,False
127,"(11, 2)",sentence_beginning_salience,smart,9.730765016915836,0.1322500839829445,False
128,"(5, 11)",sentence_beginning_salience,smart,10.149486801906876,0.13364819586277008,False
129,"(4, 24)",sentence_beginning_salience,smart,10.354372079322538,0.13289546817541123,False
130,"(7, 21)",sentence_beginning_salience,smart,10.647102481340388,0.13492439091205596,False
131,"(4, 13)",sentence_beginning_salience,smart,10.828193808990308,0.1370956763625145,False
132,"(13, 24)",sentence_beginning_salience,smart,11.082021091838584,0.14528426378965378,False
133,"(20, 26)",sentence_beginning_salience,smart,11.221757483882879,0.14623235464096068,False
134,"(9, 6)",sentence_beginning_salience,smart,11.161806469751804,0.1418214499950409,False
135,"(4, 16)",sentence_beginning_salience,smart,11.454804428747357,0.14293057471513748,False
136,"(3, 22)",sentence_beginning_salience,smart,11.717401120922569,0.13573496490716935,False
137,"(8, 20)",sentence_beginning_salience,smart,11.964969070542367,0.13695622533559798,False
138,"(11, 13)",sentence_beginning_salience,smart,12.024108974503019,0.14266916513442993,False
139,"(4, 18)",sentence_beginning_salience,smart,12.005316795782576,0.15060091465711595,False
140,"(5, 10)",sentence_beginning_salience,smart,11.964901339106845,0.1614797443151474,False
141,"(11, 5)",sentence_beginning_salience,smart,11.993945005783663,0.16389767229557037,False
142,"(5, 18)",sentence_beginning_salience,smart,12.089804689374159,0.17466747164726257,False
143,"(8, 23)",sentence_beginning_salience,smart,12.255552390721979,0.17364699095487596,False
144,"(11, 0)",sentence_beginning_salience,smart,12.177341503268352,0.17712627351284027,False
145,"(3, 19)",sentence_beginning_salience,smart,12.369301797228317,0.1881994366645813,False
146,"(18, 9)",sentence_beginning_salience,smart,12.742597396651735,0.1848498836159706,False
147,"(10, 26)",sentence_beginning_salience,smart,13.277256896423868,0.19543360471725463,False
148,"(17, 7)",sentence_beginning_salience,smart,13.569425772442646,0.2032759666442871,False
149,"(17, 17)",sentence_beginning_salience,smart,13.927580900724427,0.20515999794006348,False
150,"(8, 16)",sentence_beginning_salience,smart,13.824012364586832,0.20388898104429246,False
151,"(15, 22)",sentence_beginning_salience,smart,13.842276242254446,0.19504682421684266,False
152,"(7, 3)",sentence_beginning_salience,smart,13.847104775879604,0.19540780931711196,False
153,"(4, 19)",sentence_beginning_salience,smart,13.869417533814191,0.19480722844600679,False
154,"(4, 3)",sentence_beginning_salience,smart,14.2329377133778,0.19533005207777024,False
155,"(20, 17)",sentence_beginning_salience,smart,15.087019779952788,0.19768203794956207,False
156,"(10, 12)",sentence_beginning_salience,smart,15.511459432099329,0.202275288105011,False
157,"(6, 22)",sentence_beginning_salience,smart,15.818139045808824,0.21349460929632186,False
158,"(5, 26)",sentence_beginning_salience,smart,15.581798125814831,0.21436868011951446,False
159,"(15, 23)",sentence_beginning_salience,smart,15.101901395607182,0.21369517147541045,False
160,"(6, 10)",sentence_beginning_salience,smart,14.833464836042939,0.2167487546801567,False
161,"(8, 24)",sentence_beginning_salience,smart,14.691069713018369,0.21889045983552932,False
162,"(6, 24)",sentence_beginning_salience,smart,15.068571733847175,0.24923302233219147,False
163,"(16, 26)",sentence_beginning_salience,smart,14.815144538014511,0.26197652220726014,False
164,"(21, 29)",sentence_beginning_salience,smart,14.385383070895028,0.2646062359213829,False
165,"(20, 12)",sentence_beginning_salience,smart,14.742180074568074,0.2714806437492371,False
166,"(6, 16)",sentence_beginning_salience,smart,14.720162128969582,0.25060292333364487,False
167,"(6, 20)",initial_token_reference_attention,smart,15.14929429730771,0.2607573091983795,False
168,"(17, 19)",sentence_beginning_salience,smart,15.489734619521059,0.25833688080310824,False
169,"(3, 12)",sentence_beginning_salience,smart,15.342312046883979,0.26171481907367705,False
170,"(4, 0)",sentence_beginning_salience,smart,15.356658903479126,0.2668584734201431,False
171,"(13, 12)",sentence_beginning_salience,smart,16.458481406454474,0.26828269064426424,False
172,"(17, 20)",sentence_beginning_salience,smart,16.65172312126777,0.2734499335289001,False
173,"(3, 11)",sentence_beginning_salience,smart,16.868174983160745,0.2738210022449493,False
174,"(7, 15)",sentence_beginning_salience,smart,16.968705424278582,0.28528188467025756,False
175,"(18, 18)",sentence_beginning_salience,smart,16.910558620817824,0.2826778531074524,False
176,"(5, 23)",sentence_beginning_salience,smart,16.539291824762508,0.2832610189914703,False
177,"(11, 31)",sentence_beginning_salience,smart,16.625691734597826,0.2994866818189621,False
178,"(5, 19)",sentence_beginning_salience,smart,16.706125079227395,0.2946698546409607,False
179,"(10, 14)",sentence_beginning_salience,smart,17.320569656161375,0.32303112745285034,False
180,"(0, 5)",sentence_position_preference,smart,17.599845305371968,0.32354522347450254,False
181,"(8, 7)",sentence_beginning_salience,smart,18.199005427876067,0.32719973027706145,False
182,"(0, 15)",sentence_position_preference,smart,17.914962388173603,0.32888863384723666,False
183,"(0, 4)",sentence_position_preference,smart,17.806705091116115,0.3160805106163025,False
184,"(0, 7)",sentence_position_preference,smart,16.78984206215668,0.31587512195110323,False
185,"(3, 3)",sentence_beginning_salience,smart,17.346689286027782,0.3259819269180298,False
186,"(3, 18)",sentence_beginning_salience,smart,17.729418461293164,0.3334074467420578,False
187,"(6, 9)",sentence_beginning_salience,smart,17.762992926754606,0.33846198320388793,False
188,"(5, 21)",sentence_beginning_salience,smart,17.301170279363113,0.34587374329566956,False
189,"(4, 14)",sentence_beginning_salience,smart,17.412024778617162,0.3746180057525635,False
190,"(5, 31)",sentence_beginning_salience,smart,16.917651425473174,0.37634230554103854,False
191,"(6, 7)",sentence_beginning_salience,smart,17.686804269544478,0.36849765479564667,False
192,"(18, 22)",sentence_beginning_salience,smart,17.1574273971216,0.35835990607738494,False
193,"(4, 15)",sentence_beginning_salience,smart,17.034058749315864,0.371933051943779,False
194,"(17, 6)",sentence_beginning_salience,smart,17.692848480644777,0.3712692052125931,False
195,"(19, 5)",sentence_beginning_salience,smart,17.173774407158565,0.37864801585674285,False
196,"(4, 26)",sentence_beginning_salience,smart,17.692258064822205,0.3886363059282303,False
197,"(0, 3)",sentence_position_preference,smart,17.24252227861472,0.38018075525760653,False
198,"(9, 31)",sentence_beginning_salience,smart,17.538370312184213,0.39746588170528413,False
199,"(19, 20)",sentence_beginning_salience,smart,17.205324522064387,0.40316210091114046,False
200,"(7, 5)",initial_token_reference_attention,smart,17.10198061802909,0.39450848996639254,False
201,"(0, 2)",sentence_position_preference,smart,17.299943674060664,0.37773342728614806,False
202,"(3, 20)",sentence_beginning_salience,smart,16.954455033474193,0.39286324977874754,False
203,"(7, 22)",sentence_beginning_salience,smart,16.97427880112617,0.4025821894407272,False
204,"(5, 4)",sentence_beginning_salience,smart,17.185162976732464,0.3953626036643982,False
205,"(3, 29)",sentence_beginning_salience,smart,17.52701789124533,0.3884491890668869,False
206,"(3, 9)",sentence_beginning_salience,smart,18.06272362738761,0.3943664252758026,False
207,"(4, 7)",sentence_beginning_salience,smart,18.765662293014465,0.40704637467861177,False
208,"(9, 25)",sentence_beginning_salience,smart,18.938343931732778,0.4285851210355759,False
209,"(15, 3)",sentence_beginning_salience,smart,18.94822431952139,0.4366222441196442,False
210,"(10, 13)",sentence_beginning_salience,smart,18.795439427909987,0.44094487428665163,False
211,"(16, 27)",sentence_beginning_salience,smart,18.39711457612787,0.45367015302181246,False
212,"(4, 6)",sentence_beginning_salience,smart,18.41743897882002,0.46182000935077666,False
213,"(0, 9)",sentence_position_preference,smart,18.759218950485437,0.47056740820407866,False
214,"(14, 14)",sentence_beginning_salience,smart,19.1535587381766,0.48978023529052733,False
215,"(12, 26)",sentence_beginning_salience,smart,18.784900718951235,0.4972409963607788,False
216,"(9, 12)",sentence_beginning_salience,smart,19.32865732152036,0.5123428016901016,False
217,"(19, 24)",initial_token_reference_attention,smart,19.94079598558462,0.512341096997261,False
218,"(0, 6)",sentence_position_preference,smart,11.141862183607284,0.5088686376810074,False
219,"(0, 1)",sentence_position_preference,smart,8.278660332567748,0.5462082266807556,False
220,"(18, 10)",sentence_beginning_salience,smart,8.165673530240289,0.5429906010627746,False
221,"(14, 9)",sentence_beginning_salience,smart,7.6457043811251335,0.537016749382019,False
222,"(19, 27)",initial_token_reference_attention,smart,7.907245717716959,0.5475482285022736,False
223,"(0, 0)",contextual_anchoring,smart,7.748814851110102,0.544138965010643,False
224,"(10, 24)",sentence_beginning_salience,smart,8.274899657265465,0.5316452950239181,False
225,"(14, 29)",initial_token_reference_attention,smart,8.255197613917057,0.5330368399620056,False
226,"(3, 17)",sentence_beginning_salience,smart,8.523392372283016,0.5622850358486176,False
227,"(11, 20)",sentence_beginning_salience,smart,8.514838122732508,0.5683844685554504,False
228,"(7, 30)",initial_token_reference_attention,smart,7.867581160177231,0.5598139703273773,False
229,"(4, 10)",sentence_beginning_salience,smart,8.540427280019667,0.5802764177322388,False
230,"(5, 7)",sentence_beginning_salience,smart,9.227465996552244,0.5765126705169678,False
231,"(10, 8)",sentence_beginning_salience,smart,9.098413007070643,0.5731143742799759,False
232,"(6, 18)",sentence_beginning_salience,smart,9.845340445594502,0.5988300204277038,False
233,"(3, 8)",sentence_beginning_salience,smart,10.033814780488216,0.6074457734823226,False
234,"(12, 0)",initial_token_reference_attention,smart,10.001269296027095,0.6112571626901626,False
235,"(3, 27)",sentence_beginning_salience,smart,10.477196922634732,0.6414219379425049,False
236,"(16, 31)",sentence_beginning_salience,smart,10.930557397909377,0.6247405201196671,False
237,"(16, 10)",sentence_beginning_salience,smart,10.301690719210537,0.6492755383253097,False
238,"(20, 21)",sentence_beginning_salience,smart,10.393899607564043,0.6561093717813492,False
239,"(13, 29)",sentence_beginning_salience,smart,10.77447577541122,0.6523944556713104,False
240,"(4, 1)",sentence_beginning_salience,smart,11.116358067099906,0.6474468946456909,False
241,"(5, 6)",initial_token_reference_attention,smart,10.941685672233813,0.6324125349521637,False
242,"(0, 14)",sentence_position_preference,smart,14.656629459727373,0.6342351198196411,False
243,"(3, 30)",sentence_beginning_salience,smart,14.519077375275492,0.6438113808631897,False
244,"(6, 29)",sentence_beginning_salience,smart,14.186250442809216,0.6450577288866043,False
245,"(7, 18)",initial_token_reference_attention,smart,14.072824898063018,0.6468134373426437,False
246,"(5, 27)",sentence_beginning_salience,smart,13.891276154347088,0.6292806655168534,False
247,"(12, 20)",sentence_beginning_salience,smart,13.770696727105056,0.640221020579338,False
248,"(3, 14)",sentence_beginning_salience,smart,13.967278554334712,0.658755949139595,False
249,"(3, 26)",sentence_beginning_salience,smart,15.151273579772004,0.6637771487236023,False
250,"(3, 10)",sentence_beginning_salience,smart,16.12114221948518,0.6963475733995438,False
