k,head,program,strategy,increase,kl_div,spike
87,"(8, 4)",token_reinforcement,smart,33.281673534515576,0.3395739644765854,False
88,"(11, 3)",token_reinforcement,smart,33.224576771007406,0.3396889418363571,False
89,"(9, 10)",token_reinforcement,smart,34.796182783487325,0.3615525275468826,False
90,"(7, 5)",token_reinforcement,smart,36.6876491508646,0.3540803760290146,False
91,"(5, 10)",token_reinforcement,smart,38.9489664372155,0.38538981080055235,False
92,"(8, 2)",token_reinforcement,smart,38.83806378884477,0.36912047266960146,False
93,"(0, 8)",uniform_lower_diagonal,smart,38.799531385154566,0.3753663063049316,False
94,"(8, 8)",token_reinforcement,smart,42.02483349626247,0.3852003842592239,False
95,"(11, 11)",initial_token_reference_attention,smart,41.69335824438876,0.3889177590608597,False
96,"(7, 0)",token_reinforcement,smart,44.01870021906062,0.4338074952363968,False
97,"(0, 6)",uniform_lower_diagonal,smart,45.223841406468786,0.4603745698928833,False
98,"(1, 6)",uniform_lower_diagonal,smart,45.56421033374675,0.46865612268447876,False
99,"(2, 2)",previous_attention,smart,45.07812996767045,0.47429816126823426,False
100,"(4, 7)",first_token_dominance,smart,45.96335754767911,0.48391071557998655,False
101,"(8, 7)",token_reinforcement,smart,47.96514708466149,0.49411889910697937,False
102,"(4, 5)",token_reinforcement,smart,47.93382093527132,0.5103742331266403,False
103,"(7, 8)",token_reinforcement,smart,50.50088163491505,0.5360414564609528,False
104,"(1, 3)",initial_token_reference_attention,smart,51.257238804499195,0.5537164300680161,False
105,"(1, 5)",uniform_lower_diagonal,smart,51.89116862415074,0.5563464909791946,False
106,"(3, 3)",initial_token_reference_attention,smart,53.38579513085731,0.59378582239151,False
107,"(9, 3)",initial_token_reference_attention,smart,55.18485968740451,0.6092766344547271,False
108,"(4, 6)",token_reinforcement,smart,56.247959702037384,0.6357201844453811,False
109,"(3, 5)",token_reinforcement,smart,57.453680554769676,0.6598004132509232,False
110,"(6, 7)",token_reinforcement,smart,60.492543752032816,0.65500248670578,False
111,"(1, 1)",uniform_lower_diagonal,smart,61.85135409221506,0.6655937969684601,False
112,"(1, 9)",uniform_lower_diagonal,smart,63.03894776943232,0.6756629049777985,False
113,"(0, 7)",uniform_lower_diagonal,smart,64.11640764776877,0.7493480563163757,False
114,"(2, 0)",uniform_lower_diagonal,smart,63.95326160667423,0.8220304369926452,False
115,"(11, 8)",uniform_lower_diagonal,smart,63.93449105209199,0.8234988212585449,False
116,"(3, 1)",initial_token_reference_attention,smart,67.07930567847208,0.8881087392568588,False
117,"(6, 11)",token_reinforcement,smart,68.89006372851198,0.9922049671411515,False
118,"(2, 6)",initial_token_reference_attention,smart,70.71361817335034,0.9644722878932953,False
119,"(1, 0)",uniform_lower_diagonal,smart,71.75604203692254,0.9953183233737946,False
120,"(5, 3)",uniform_lower_diagonal,smart,76.34859955448835,1.0107527256011963,False
121,"(6, 8)",token_reinforcement,smart,79.42077209193043,1.0515009582042694,False
122,"(5, 4)",token_reinforcement,smart,82.08553742456792,1.187845230102539,False
123,"(8, 5)",token_reinforcement,smart,86.28117673631652,1.3115159928798676,False
124,"(4, 0)",initial_token_reference_attention,smart,90.50434197253824,1.3763189554214477,False
125,"(5, 2)",token_reinforcement,smart,90.81945403405693,1.4733227431774139,False
126,"(3, 6)",uniform_lower_diagonal,smart,96.9574490070523,1.5903978049755096,False
127,"(4, 9)",sentence_position_preference,smart,102.06476382821764,1.6429767549037932,False
128,"(0, 4)",lexical_diversity_focus,smart,101.93151969852617,1.4247291386127472,False
129,"(6, 0)",sentence_position_preference,smart,106.98030076345324,1.425585925579071,False
130,"(2, 8)",uniform_lower_diagonal,smart,111.3648950859058,1.4152966678142547,False
131,"(3, 11)",uniform_lower_diagonal,smart,122.28811993484746,1.4941837072372437,False
132,"(2, 3)",uniform_lower_diagonal,smart,131.0432988188875,1.571949404478073,False
133,"(2, 9)",uniform_lower_diagonal,smart,147.60376540670808,1.5519262194633483,False
134,"(3, 9)",initial_token_reference_attention,smart,159.6524603338586,1.5886816501617431,False
135,"(2, 5)",uniform_lower_diagonal,smart,178.44424572712646,1.7866553664207458,False
136,"(4, 3)",initial_token_reference_attention,smart,191.87991894341917,1.9088062286376952,False
137,"(4, 1)",initial_token_reference_attention,smart,207.95956417213932,1.953236985206604,False
138,"(2, 4)",uniform_lower_diagonal,smart,245.2841002366178,1.9312225818634032,False
139,"(3, 2)",uniform_lower_diagonal,smart,264.70759086115254,1.938750183582306,False
140,"(3, 7)",previous_attention,smart,293.1572779534772,2.086078405380249,False
141,"(3, 8)",uniform_lower_diagonal,smart,336.0162449676463,2.236997961997986,False
