k,head,program,strategy,increase,kl_div,spike
24,"(7, 7)",sentence_beginning_salience,smart,8.048491475285243,0.04406798109412193,False
25,"(10, 0)",sentence_beginning_salience,smart,8.23783899145774,0.049151263386011126,False
26,"(5, 0)",sentence_beginning_salience,smart,9.345683055815423,0.05393966361880302,False
27,"(3, 4)",sentence_beginning_salience,smart,9.893051852270434,0.05575575679540634,False
28,"(5, 9)",sentence_beginning_salience,smart,10.498787368447433,0.07118158638477326,False
29,"(7, 1)",sentence_beginning_salience,smart,11.123669899192006,0.07411594092845916,False
30,"(9, 5)",token_reinforcement,smart,11.153581407131268,0.0667901337146759,False
31,"(4, 10)",token_reinforcement,smart,11.984207038782166,0.08274285048246384,False
32,"(10, 3)",sentence_beginning_salience,smart,11.773378320445996,0.08872939720749855,False
33,"(8, 11)",sentence_beginning_salience,smart,12.19550890346313,0.0822654739022255,False
34,"(0, 9)",uniform_lower_diagonal,smart,12.565369608716358,0.07686366811394692,False
35,"(11, 1)",token_reinforcement,smart,12.047321238912506,0.07589036151766777,False
36,"(6, 6)",token_reinforcement,smart,12.131568986758387,0.07705302834510804,False
37,"(8, 3)",token_reinforcement,smart,11.958618297129034,0.08001966625452042,False
38,"(9, 8)",sentence_beginning_salience,smart,12.068266548167532,0.08420876562595367,False
39,"(8, 0)",token_reinforcement,smart,12.72739645572475,0.09029610157012939,False
40,"(11, 7)",token_reinforcement,smart,13.090919082549368,0.11531422585248947,False
41,"(7, 6)",token_reinforcement,smart,13.790184809776576,0.11582735776901246,False
42,"(0, 5)",lexical_diversity_focus,smart,13.746115371960112,0.11431409120559692,False
43,"(0, 11)",uniform_lower_diagonal,smart,12.824156384802944,0.11010012775659561,False
44,"(6, 2)",token_reinforcement,smart,12.4611449875539,0.11243335157632828,False
45,"(0, 3)",rare_word_dominance,smart,12.461119709233175,0.11304574757814408,False
46,"(8, 6)",sentence_beginning_salience,smart,13.262410385869194,0.12091575264930725,False
47,"(10, 7)",token_reinforcement,smart,13.853311946271443,0.13239483535289764,False
48,"(4, 4)",token_reinforcement,smart,14.623083737565144,0.13555962592363358,False
49,"(4, 2)",token_reinforcement,smart,14.360486015040507,0.14414001405239105,False
50,"(9, 0)",token_reinforcement,smart,15.505935321633828,0.1514124572277069,False
51,"(10, 11)",token_reinforcement,smart,15.893054285568317,0.15541948825120927,False
52,"(8, 9)",token_reinforcement,smart,16.341414254824848,0.15916505604982376,False
53,"(4, 8)",token_reinforcement,smart,17.487616049420918,0.16075346767902374,False
54,"(11, 4)",token_reinforcement,smart,17.24697588243257,0.17645779103040696,False
55,"(5, 11)",initial_token_reference_attention,smart,18.00696333970193,0.17938558012247086,False
56,"(5, 8)",token_reinforcement,smart,19.34106550866471,0.1930260106921196,False
57,"(9, 2)",token_reinforcement,smart,18.938867993334238,0.19034581035375595,False
58,"(10, 5)",sentence_beginning_salience,smart,18.745931419362037,0.1953599825501442,False
59,"(5, 6)",token_reinforcement,smart,19.810452082851725,0.22270512133836745,False
60,"(0, 10)",uniform_lower_diagonal,smart,20.027548931407534,0.22202094346284867,False
61,"(6, 3)",token_reinforcement,smart,20.224870919232373,0.24304557144641875,False
62,"(1, 10)",uniform_lower_diagonal,smart,20.30819146090753,0.24128194153308868,False
63,"(9, 7)",token_reinforcement,smart,20.40220889790955,0.25606282651424406,False
64,"(7, 4)",sentence_beginning_salience,smart,21.76747496294066,0.24045075327157975,False
65,"(6, 1)",token_reinforcement,smart,22.821424015804627,0.2299576461315155,False
66,"(11, 0)",uniform_lower_diagonal,smart,23.035195564338203,0.23495040088891983,False
67,"(3, 10)",initial_token_reference_attention,smart,23.97928123667725,0.2507600799202919,False
68,"(2, 11)",token_reinforcement,smart,23.17112008931471,0.2399845987558365,False
69,"(5, 7)",token_reinforcement,smart,23.18050018011604,0.26542561650276186,False
70,"(2, 7)",uniform_lower_diagonal,smart,23.182421810903083,0.26201053708791733,False
71,"(8, 10)",token_reinforcement,smart,24.455986270017423,0.2776886120438576,False
72,"(0, 2)",uniform_lower_diagonal,smart,24.586204624497405,0.28104702979326246,False
73,"(7, 9)",token_reinforcement,smart,25.688219381803854,0.27935145497322084,False
74,"(1, 8)",uniform_lower_diagonal,smart,25.884932762246088,0.2758496105670929,False
75,"(6, 4)",initial_token_reference_attention,smart,26.482390097542822,0.2827671006321907,False
76,"(6, 5)",token_reinforcement,smart,26.102209286424777,0.29214996546506883,False
77,"(7, 3)",token_reinforcement,smart,26.29400009601563,0.3254601061344147,False
78,"(1, 7)",uniform_lower_diagonal,smart,26.216497537451705,0.3194067984819412,False
79,"(1, 11)",lexical_diversity_focus,smart,26.105238522885276,0.3211698353290558,False
80,"(10, 9)",token_reinforcement,smart,27.861640653298217,0.33282422125339506,False
81,"(11, 10)",initial_token_reference_attention,smart,28.736168760493193,0.33855712562799456,False
82,"(8, 4)",token_reinforcement,smart,29.943124010723153,0.3441429376602173,False
83,"(2, 10)",uniform_lower_diagonal,smart,30.52534583292847,0.3448650151491165,False
84,"(2, 1)",token_reinforcement,smart,31.32405738852207,0.33803726732730865,False
85,"(1, 4)",uniform_lower_diagonal,smart,32.05205668511495,0.33416508436203,False
86,"(5, 10)",token_reinforcement,smart,34.277447321201905,0.3601495087146759,False
87,"(10, 4)",token_reinforcement,smart,35.61268898747697,0.37096693813800813,False
88,"(0, 0)",uniform_lower_diagonal,smart,35.58006591937196,0.36723079085350036,False
89,"(9, 10)",token_reinforcement,smart,37.16950204638596,0.39091337025165557,False
90,"(11, 3)",token_reinforcement,smart,37.08013063119576,0.3925629794597626,False
91,"(7, 5)",token_reinforcement,smart,38.9489664372155,0.38538981080055235,False
92,"(0, 8)",uniform_lower_diagonal,smart,38.87902309868625,0.39160952866077425,False
93,"(11, 11)",initial_token_reference_attention,smart,38.51166361915771,0.3945097059011459,False
94,"(0, 6)",uniform_lower_diagonal,smart,39.562366546659426,0.4135031789541245,False
95,"(8, 2)",token_reinforcement,smart,39.55796495320173,0.40117653608322146,False
96,"(8, 8)",token_reinforcement,smart,42.9371224436376,0.4124025136232376,False
97,"(1, 6)",uniform_lower_diagonal,smart,43.256593946276595,0.41902323961257937,False
98,"(7, 0)",token_reinforcement,smart,45.56421033374675,0.46865612268447876,False
99,"(4, 7)",first_token_dominance,smart,46.52328423734876,0.47715637385845183,False
100,"(8, 7)",token_reinforcement,smart,48.58451624759866,0.4860513538122177,False
101,"(2, 2)",previous_attention,smart,47.96514708466149,0.49411889910697937,False
102,"(4, 5)",token_reinforcement,smart,47.93382093527132,0.5103742331266403,False
103,"(7, 8)",token_reinforcement,smart,50.50088163491505,0.5360414564609528,False
104,"(1, 3)",initial_token_reference_attention,smart,51.257238804499195,0.5537164300680161,False
105,"(1, 5)",uniform_lower_diagonal,smart,51.89116862415074,0.5563464909791946,False
106,"(9, 3)",initial_token_reference_attention,smart,53.57615611326355,0.5693845182657242,False
107,"(4, 6)",token_reinforcement,smart,54.74424587398563,0.586400318145752,False
108,"(0, 7)",uniform_lower_diagonal,smart,55.36745631122731,0.6393118023872375,False
109,"(3, 3)",initial_token_reference_attention,smart,56.96472004560794,0.7025988936424256,False
110,"(3, 5)",token_reinforcement,smart,58.24717954975282,0.7260047376155854,False
111,"(6, 7)",token_reinforcement,smart,61.43419530783517,0.7159845024347306,False
112,"(11, 8)",uniform_lower_diagonal,smart,61.46834435528605,0.7143327623605729,False
113,"(1, 9)",uniform_lower_diagonal,smart,62.503297821073694,0.7254472523927689,False
114,"(1, 1)",uniform_lower_diagonal,smart,64.12089653597505,0.7489187180995941,False
115,"(6, 11)",token_reinforcement,smart,66.03910692767778,0.8471100479364395,False
116,"(3, 1)",initial_token_reference_attention,smart,68.8274751109243,0.9179269343614578,False
117,"(2, 0)",uniform_lower_diagonal,smart,68.89006372851198,0.9922049671411515,False
118,"(2, 6)",initial_token_reference_attention,smart,70.71361817335034,0.9644722878932953,False
119,"(1, 0)",uniform_lower_diagonal,smart,71.75604203692254,0.9953183233737946,False
120,"(5, 3)",uniform_lower_diagonal,smart,76.34859955448835,1.0107527256011963,False
121,"(6, 8)",token_reinforcement,smart,79.42077209193043,1.0515009582042694,False
122,"(4, 0)",initial_token_reference_attention,smart,83.44095389933283,1.1103532314300537,False
123,"(8, 5)",token_reinforcement,smart,87.4113988969657,1.2261651873588562,False
124,"(4, 9)",sentence_position_preference,smart,91.30287537309728,1.276265662908554,False
125,"(5, 4)",token_reinforcement,smart,94.67436150951505,1.4202261507511138,False
126,"(5, 2)",token_reinforcement,smart,95.38830974404775,1.521563893556595,False
127,"(3, 6)",uniform_lower_diagonal,smart,102.06476382821764,1.6429767549037932,False
128,"(0, 4)",lexical_diversity_focus,smart,101.93151969852617,1.4247291386127472,False
129,"(2, 8)",uniform_lower_diagonal,smart,106.04292308217882,1.408122318983078,False
130,"(6, 0)",sentence_position_preference,smart,111.3648950859058,1.4152966678142547,False
131,"(2, 3)",uniform_lower_diagonal,smart,118.29944187530653,1.4936565935611725,False
132,"(2, 9)",uniform_lower_diagonal,smart,132.24235819454333,1.4665569901466369,False
133,"(3, 9)",initial_token_reference_attention,smart,142.22154744912933,1.5012341380119323,False
134,"(3, 11)",uniform_lower_diagonal,smart,159.6524603338586,1.5886816501617431,False
135,"(4, 3)",initial_token_reference_attention,smart,171.1864205445776,1.7123761296272277,False
136,"(4, 1)",initial_token_reference_attention,smart,185.04794979505746,1.760392665863037,False
137,"(2, 5)",uniform_lower_diagonal,smart,207.95956417213932,1.953236985206604,False
138,"(3, 8)",uniform_lower_diagonal,smart,238.67389829393224,2.0539496779441833,False
139,"(3, 2)",uniform_lower_diagonal,smart,258.06284819126,2.0453869462013246,False
140,"(3, 7)",previous_attention,smart,286.1215152495009,2.153058314323425,False
141,"(2, 4)",uniform_lower_diagonal,smart,336.0162449676463,2.236997961997986,False
